"State Name","County Name","Estimates: Total","county","Rent_At_Level","Gap","Total","At_This_Level","Above_This_Level","Vacant","Substandard","Substandard_Vacant"
Virginia,Prince Edward County,23068,51147,Very low (31-50%),-28.88072519,478.13645038,484.91094148,348.52973919,58.83110687,19.96692112,16.757951654
Virginia,Prince Edward County,23068,51147,Low (51-80%),106.60909669,448.72089695,306.63486005,108.92668575,35.476940204,0,0
Virginia,Prince Edward County,23068,51147,Middle (81-120%),-113.5618639,38.864185751,129.78498728,47.243161578,22.641062341,0,0
Virginia,Prince Edward County,23068,51147,High (over 120%),238.53339695,260.46135496,21.927958015,0,,0,
Virginia,Prince George County,36959,51149,Extremely low (0-30% AMI),533.5173088,849.56756757,339.96607246,258.90258769,1.8075905693,25.723404255,0
Virginia,Prince George County,36959,51149,Very low (31-50%),-414.9115584,535.32489937,686.18918919,326.89580219,478.31627372,0,214.26900518
Virginia,Prince George County,36959,51149,Low (51-80%),-285.7383554,908.80092007,768.78217366,447.8653249,519.89085681,0,94.133755032
Virginia,Prince George County,36959,51149,Middle (81-120%),409.2106958,468.16595745,58.955261645,40.18412881,,0,
Virginia,Prince George County,36959,51149,High (over 120%),177.00483036,196.33214491,30.450948821,0,,11.123634273,
Virginia,Prince William County,429316,51153,Extremely low (0-30% AMI),6265.6407447,8471.7509049,2206.1101602,1094.6337742,,0,
Virginia,Prince William County,429316,51153,Very low (31-50%),1926.0331725,6712.8779834,4090.6085265,4487.7609978,731.4033608,35.167076395,0
Virginia,Prince William County,429316,51153,Low (51-80%),-3302.271511,5662.5603443,8432.7080441,7591.7376588,965.12381097,433,0
Virginia,Prince William County,429316,51153,Middle (81-120%),5349.3280223,13524.238629,7548.5345469,2647.3790674,626.37605932,0,0
Virginia,Prince William County,429316,51153,High (over 120%),3907.7877496,4212.3951765,484.3502619,0,,179.74283491,
Virginia,Pulaski County,34672,51155,Extremely low (0-30% AMI),985.79875375,1217.2234018,231.42464805,248.33594892,,0,
Virginia,Pulaski County,34672,51155,Very low (31-50%),-246.5147319,799.64435726,903.32364028,491.07815986,170.93422571,28.098776829,0
Virginia,Pulaski County,34672,51155,Low (51-80%),-340.4374952,522.68928379,809.79113778,322.35541195,53.335641203,0,0
Virginia,Pulaski County,34672,51155,Middle (81-120%),35.513731826,375.95122702,255.49073006,42.538426033,84.946765136,0,0
Virginia,Pulaski County,34672,51155,High (over 120%),388.82983306,457.77590584,68.946072775,0,,0,
,,,51157,Extremely low (0-30% AMI),123.32809478,168.46687621,47.51450677,68.19729207,7.5930045132,4.1691650548,5.7995647969
,,,51157,Very low (31-50%),55.084219858,133.97227595,67.265635074,51.986460348,14.557140554,2.9347195358,0
,,,51157,Low (51-80%),-65.93802386,117.90119278,164.50733398,96.729287556,32.677869117,4.4719535783,8.874032882
,,,51157,Middle (81-120%),-0.605577047,83.080512573,67.0094294,26.296018698,16.676660219,0,0
,,,51157,High (over 120%),85.549403611,102.50556093,16.420454545,0,4.2856221792,3.7499194068,0
,,,51159,Extremely low (0-30% AMI),69.980789494,169.14414182,90.774261782,95.865077411,13.838414316,5.4493237721,0
,,,51159,Very low (31-50%),73.852677437,135.94628779,59.117992764,71.163866365,2.9756175861,0,0
,,,51159,Low (51-80%),-61.66340058,128.63272167,188.28847665,86.902373839,7.9230299581,5.9153843578,0
,,,51159,Middle (81-120%),88.910019439,111.1375243,25.131420817,1.2547785001,,2.9039159575,
,,,51159,High (over 120%),74.247036394,86.723119767,13.085547216,0,,0.6094638429,
Virginia,Roanoke County,93140,51161,Extremely low (0-30% AMI),1566.3352001,1895.8147246,329.47952455,869.89567594,,0,
Virginia,Roanoke County,93140,51161,Very low (31-50%),-468.9417572,657.2157712,969.26251668,1464.3534425,210.06498788,53.169976185,0
Virginia,Roanoke County,93140,51161,Low (51-80%),-659.8306881,1725.8451286,1999.5397601,1950.7279787,616.24874037,230.11268382,0
Virginia,Roanoke County,93140,51161,Middle (81-120%),1014.5877423,1198.5035615,183.91581926,294.6139664,,0,
Virginia,Roanoke County,93140,51161,High (over 120%),2584.4094982,2584.4094982,,,,,
Virginia,Rockbridge County,22393,51163,Extremely low (0-30% AMI),325.07837664,585.34979601,238.87781834,324.97401761,36.838737385,15.445136354,0
Virginia,Rockbridge County,22393,51163,Very low (31-50%),82.861069358,460.74511488,262.67167705,267.57655143,115.21236848,0,0
Virginia,Rockbridge County,22393,51163,Low (51-80%),-256.9319304,425.99355808,542.56259394,483.39102426,152.8859781,12.52308353,0
Virginia,Rockbridge County,22393,51163,Middle (81-120%),381.53661155,525.86514924,144.32853769,77.12132274,,0,
Virginia,Rockbridge County,22393,51163,High (over 120%),335.72299764,398.12969723,54.579772386,0,7.8269272064,0,0
Virginia,Rockingham County,77407,51165,Extremely low (0-30% AMI),1133.8503385,1548.8459865,436.83752418,626.99032882,69.808349452,38.330351386,53.319874275
Virginia,Rockingham County,77407,51165,Very low (31-50%),506.43173759,1231.7105093,618.42488717,477.9516441,133.83502579,26.981141199,0
Virginia,Rockingham County,77407,51165,Low (51-80%),-606.2191328,1083.9566409,1512.4428594,889.30697937,300.43286589,41.114119923,81.585831721
Virginia,Rockingham County,77407,51165,Middle (81-120%),-5.567537073,763.82325919,616.06939072,241.75959059,153.32140554,0,0
Virginia,Rockingham County,77407,51165,High (over 120%),786.52167956,942.4127176,150.96590909,0,39.401031593,34.475902643,0
Virginia,Russell County,28459,51167,Extremely low (0-30% AMI),643.71428571,1076.1428571,447,490.71428571,78.857142857,93.428571429,0
Virginia,Russell County,28459,51167,Very low (31-50%),-139.7142857,466.71428571,525.85714286,324.42857143,135.85714286,0,55.285714286
Virginia,Russell County,28459,51167,Low (51-80%),-272.5714286,198.64285714,307.92857143,158.78571429,163.28571429,0,0
Virginia,Russell County,28459,51167,Middle (81-120%),244.71428571,264.42857143,,,19.714285714,,0
Virginia,Russell County,28459,51167,High (over 120%),248.78571429,286.5,37.714285714,0,,0,
Virginia,Scott County,22784,51169,Extremely low (0-30% AMI),281.56924198,484.57653061,244.62244898,348.39358601,,41.61516035,
Virginia,Scott County,22784,51169,Very low (31-50%),87.36516035,515.9212828,327.45262391,257.69387755,107.5058309,0,6.4023323615
Virginia,Scott County,22784,51169,Low (51-80%),-36.41326531,351.46137026,361.5983965,180.73250729,30.677842566,0,4.4016034985
Virginia,Scott County,22784,51169,Middle (81-120%),363.19897959,455.09912536,88.298833819,10.137026239,3.6013119534,0,0
Virginia,Scott County,22784,51169,High (over 120%),49.751457726,148.45408163,136.58309038,0,,37.880466472,
Virginia,Shenandoah County,42520,51171,Extremely low (0-30% AMI),1087.1718398,1206.5722153,119.40037547,196.30738423,,0,
Virginia,Shenandoah County,42520,51171,Very low (31-50%),-99.94918648,633.51026283,625.43053817,524.28435544,108.02891114,0,0
Virginia,Shenandoah County,42520,51171,Low (51-80%),-482.0902378,926.47509387,1325.9725907,1145.8246558,82.592740926,0,0
Virginia,Shenandoah County,42520,51171,Middle (81-120%),400.99374218,773.55882353,348.02665832,445.58185232,24.538423029,0,0
Virginia,Shenandoah County,42520,51171,High (over 120%),1210.7617021,1319.0898623,128.37784731,0,,20.049687109,
Virginia,Smyth County,31805,51173,Extremely low (0-30% AMI),544.67492711,937.37755102,473.20408163,673.94169096,,80.501457726,
Virginia,Smyth County,31805,51173,Very low (31-50%),169.00145773,998.01166181,633.43294461,498.48979592,207.96209913,0,12.38483965
Virginia,Smyth County,31805,51173,Low (51-80%),-70.43877551,679.87609329,699.48542274,349.61370262,59.344023324,0,8.5145772595
Virginia,Smyth County,31805,51173,Middle (81-120%),702.58163265,880.35568513,170.80758017,19.609329446,6.9664723032,0,0
Virginia,Smyth County,31805,51173,High (over 120%),96.240524781,287.17346939,264.20991254,0,,73.27696793,
,,,51175,Extremely low (0-30% AMI),323.77835386,585.85304601,262.07469216,230.09494491,,0,
,,,51175,Very low (31-50%),-101.5124757,307.45674012,321.9206092,235.53548283,94.21419313,0,7.1655865198
,,,51175,Low (51-80%),42.197342839,517.38188594,426.48509397,139.59624109,91.42757615,14.463869086,28.264257939
,,,51175,Middle (81-120%),77.229099157,168.52397926,91.294880104,41.931950745,,0,
,,,51175,High (over 120%),169.71824368,174.36260531,4.6443616332,0,,0,
Virginia,Spotsylvania County,125888,51177,Extremely low (0-30% AMI),961.81620697,2370.3736125,1317.4702267,686.91019533,91.106038788,0.018859935,0
Virginia,Spotsylvania County,125888,51177,Very low (31-50%),-146.3480109,2539.1715738,2439.6522961,1141.6601369,245.86728861,0,0
Virginia,Spotsylvania County,125888,51177,Low (51-80%),-191.8908092,1375.4231754,1386.1013286,1246.4314735,314.63331053,0.0204729558,133.40018166
Virginia,Spotsylvania County,125888,51177,Middle (81-120%),1597.9228596,2691.1528128,972.13267135,194.41348121,121.10733216,0.0100503601,0
Virginia,Spotsylvania County,125888,51177,High (over 120%),408.6527446,408.69592393,0.0452886598,0,,0.0021093348,
Virginia,Stafford County,134396,51179,Extremely low (0-30% AMI),1487.1035466,1679.6227054,472.31366958,502.26109428,,279.79451078,
Virginia,Stafford County,134396,51179,Very low (31-50%),817.9925147,2709.8141151,1757.4860096,1784.8665122,134.3355908,0,0
Virginia,Stafford County,134396,51179,Low (51-80%),-1434.053823,724.72767778,1712.9926929,1831.0711103,517.66262698,0,71.873819284
Virginia,Stafford County,134396,51179,Middle (81-120%),1235.5451791,3462.7779362,1297.1513099,522.79647122,930.08144716,0,0
Virginia,Stafford County,134396,51179,High (over 120%),1303.9964356,1303.9964356,,,,,
,,,51181,Extremely low (0-30% AMI),58.904731043,106.58376539,47.679034349,41.860985094,,0,
,,,51181,Very low (31-50%),-18.46808166,55.935353208,58.566753078,42.850777706,17.140311082,0,1.3036292936
,,,51181,Low (51-80%),7.6769280622,94.126863253,77.590084251,25.396629942,16.633344135,2.6313998704,5.1420933247
,,,51181,Middle (81-120%),14.050226831,30.659429682,16.609202852,7.6286454958,,0,
,,,51181,High (over 120%),30.876701231,31.721646144,0.8449449125,0,,0,
,,,51183,Extremely low (0-30% AMI),135.99481529,246.07258587,110.07777058,96.645495787,,0,
,,,51183,Very low (31-50%),-42.63771873,129.13933895,135.21451717,98.930654569,39.572261828,0,3.0097213221
,,,51183,Low (51-80%),17.723914452,217.31302657,179.13415424,58.633830201,38.401814647,6.0751782242,11.871678548
,,,51183,Middle (81-120%),32.438107583,70.784186649,38.346079067,17.612443292,,0,
,,,51183,High (over 120%),71.28580687,73.236552171,1.9507453014,0,,0,
Virginia,Tazewell County,44366,51185,Extremely low (0-30% AMI),917.68005469,1412.0628952,475.40522988,1305.9169373,52.108015724,15.439412066,17.690992993
Virginia,Tazewell County,44366,51185,Very low (31-50%),-464.1473252,959.17347462,890.98273799,1068.5359768,621.43633567,62.722611519,26.37566228
Virginia,Tazewell County,44366,51185,Low (51-80%),377.94394121,1100.0581097,595.70398223,699.92001367,126.41018629,0,0
Virginia,Tazewell County,44366,51185,Middle (81-120%),849.48931807,908.9953854,59.506067339,54.037942232,,0,
Virginia,Tazewell County,44366,51185,High (over 120%),769.71902239,853.6708255,83.951803111,0,,0,
Virginia,Warren County,38141,51187,Extremely low (0-30% AMI),463.39155497,713.27974165,195.7915133,366.31960553,62.060143065,7.9634696854,0
Virginia,Warren County,38141,51187,Very low (31-50%),288.46982429,692.68456143,396.66317105,659.73227307,7.551566081,0,0
Virginia,Warren County,38141,51187,Low (51-80%),-223.2517536,569.66268491,610.57844295,542.06514341,208.97242864,0,26.636433086
Virginia,Warren County,38141,51187,Middle (81-120%),538.35801097,1661.8937426,1044.9994444,808.84137787,102.01479269,0,23.478505452
Virginia,Warren County,38141,51187,High (over 120%),987.47024099,1036.0748663,48.604625321,0,,0,
Virginia,Washington County,54811,51191,Extremely low (0-30% AMI),752.00528426,1294.190051,653.32908163,930.47740525,,111.14431487,
Virginia,Washington County,54811,51191,Very low (31-50%),233.33181487,1377.904519,874.54901603,688.23979592,287.12281341,0,17.099125364
Virginia,Washington County,54811,51191,Low (51-80%),-97.25127551,938.67073615,965.74435131,482.69405977,81.933309038,0,11.755648688
Virginia,Washington County,54811,51191,Middle (81-120%),970.01913265,1215.462828,235.82543732,27.07361516,9.6182580175,0,0
Virginia,Washington County,54811,51191,High (over 120%),132.87445335,396.48596939,364.78134111,0,,101.16982507,
,,,51193,Extremely low (0-30% AMI),214.43654762,518.29489328,278.15232509,293.75170509,42.403948454,16.697927889,0
,,,51193,Very low (31-50%),226.30086481,416.56935891,181.15054663,218.06175565,9.1179474655,0,0
,,,51193,Low (51-80%),-188.9502366,394.158982,576.95735047,266.28800791,24.277908312,18.126040142,0
,,,51193,Middle (81-120%),272.43987608,340.5498451,77.008206908,3.844917606,,8.8982378881,
,,,51193,High (over 120%),227.50926748,265.73873397,40.096997891,0,,1.8675314086,
Virginia,Wise County,40916,51195,Extremely low (0-30% AMI),1137.2893565,1901.2873331,789.74220963,866.97490894,139.32173209,165.0659652,0
Virginia,Wise County,40916,51195,Very low (31-50%),-246.8417645,824.57264265,929.06394172,573.18777823,240.02711453,0,97.67664913
Virginia,Wise County,40916,51195,Low (51-80%),-481.5685957,350.95447187,544.03622015,280.5364225,288.48684743,0,0
Virginia,Wise County,40916,51195,Middle (81-120%),432.35167948,467.18211251,,,34.830433023,,0
Virginia,Wise County,40916,51195,High (over 120%),439.54492108,506.17705382,66.63213274,0,,0,
Virginia,Wythe County,29300,51197,Extremely low (0-30% AMI),532.95658862,820.07690993,276.09878653,758.43103743,30.262519227,8.9666723637,10.274312083
Virginia,Wythe County,29300,51197,Very low (31-50%),-269.5605879,557.05452059,517.45171766,620.56844984,360.90856264,36.427106478,15.318065288
Virginia,Wythe County,29300,51197,Low (51-80%),219.49666724,638.87540591,345.9641087,406.48914715,73.414629978,0,0
Virginia,Wythe County,29300,51197,Middle (81-120%),493.35378568,527.91283541,34.559049735,31.383353273,,0,
Virginia,Wythe County,29300,51197,High (over 120%),447.02597847,495.78225944,48.756280978,0,,0,
Virginia,York County,66142,51199,Extremely low (0-30% AMI),484.38210613,708.7904503,197.34085805,306.55501714,27.067486113,0,0
Virginia,York County,66142,51199,Very low (31-50%),505.78430446,882.21120435,235.10944333,381.77744947,141.31745657,0,0
Virginia,York County,66142,51199,Low (51-80%),-264.6948351,1198.8378442,1227.4790214,1304.589883,236.05365796,0,0
Virginia,York County,66142,51199,Middle (81-120%),209.93038648,1508.5402435,1077.6636331,399.71752748,220.94622385,0,0
Virginia,York County,66142,51199,High (over 120%),720.43576409,1083.0141827,251.16109207,0,111.41732656,0,0
Virginia,Alexandria city,146690,51510,Extremely low (0-30% AMI),4582.8748484,5788.0597134,1031.184865,1073.1702102,174.03388071,0,0.0338807129
Virginia,Alexandria city,146690,51510,Very low (31-50%),1864.5615863,4661.8323631,2326.2871794,854.24308067,471,0.0164025673,0
Virginia,Alexandria city,146690,51510,Low (51-80%),-2041.400653,3998.4237778,5047.7182173,6382.3574953,1293.1820416,301.0395275,0.0363007638
Virginia,Alexandria city,146690,51510,Middle (81-120%),110.09826214,12855.02249,11316.373263,6626.8222983,1428.5781233,0.0271583492,0
Virginia,Alexandria city,146690,51510,High (over 120%),7354.8183994,9154.265571,1799.4473061,0,0.1040621895,0.1041966368,0
,,,51515,Extremely low (0-30% AMI),308.07184668,384.38986449,76.318017801,141.09902975,,0,
,,,51515,Very low (31-50%),-7.723518563,268.44054206,254.97265656,154.22901131,22.880923743,1.6895196857,0
,,,51515,Low (51-80%),-133.9065031,230.64357309,352.19244648,198.39788309,21.722395959,9.3647662577,0
,,,51515,Middle (81-120%),161.276722,212.15540053,50.878678534,37.700424986,13.612701467,0,13.612701467
,,,51515,High (over 120%),160.60091412,190.67436453,20.515596183,0,9.5578542218,0,0
,,,51520,Extremely low (0-30% AMI),532.75054665,916.85586735,462.84438776,659.18731778,,78.739067055,
,,,51520,Very low (31-50%),165.30156706,976.16253644,619.56541545,487.57653061,203.40925656,0,12.113702624
,,,51520,Low (51-80%),-68.89668367,664.99180029,684.17182945,341.95973032,58.044825073,0,8.3281705539
,,,51520,Middle (81-120%),687.2002551,861.08236152,167.06814869,19.180029155,6.8139577259,0,0
,,,51520,High (over 120%),94.13356414,280.88647959,258.42565598,0,,71.672740525,
,,,51530,Extremely low (0-30% AMI),175.91689929,316.76336697,129.26927206,175.86042517,19.935366116,8.358170496,0
,,,51530,Very low (31-50%),44.840455229,249.33326176,142.14537256,144.79965643,62.34743397,0,0
,,,51530,Low (51-80%),-139.0392957,230.52737814,293.60897574,261.58814688,82.734593086,6.7768949968,0
,,,51530,Middle (81-120%),206.4694009,284.57311574,78.103714838,41.734378355,,0,
,,,51530,High (over 120%),181.67726004,215.44878677,29.535967361,0,4.235559373,0,0
Virginia,Charlottesville city,43902,51540,Extremely low (0-30% AMI),2565.1254275,3273.8815834,650.27077633,1037.5739569,58.485379617,0,0
Virginia,Charlottesville city,43902,51540,Very low (31-50%),336.18262654,1670.9489569,1298.8086525,826.59336525,77.547281122,41.589603283,0
Virginia,Charlottesville city,43902,51540,Low (51-80%),-2024.02736,2443.3891929,3307.6731361,1617.6622777,1192.2352941,32.491877565,0
Virginia,Charlottesville city,43902,51540,Middle (81-120%),583.12089603,1813.4799932,1230.3590971,477.41398769,,0,
Virginia,Charlottesville city,43902,51540,High (over 120%),1304.873803,1498.9586183,254.30309508,0,,60.218279754,
Virginia,Chesapeake city,228092,51550,Extremely low (0-30% AMI),3588,4389,801,1131,,0,
Virginia,Chesapeake city,228092,51550,Very low (31-50%),2738,4300,1353,545,209,0,0
Virginia,Chesapeake city,228092,51550,Low (51-80%),-2945,4417,6139,3378,1335,65,47
Virginia,Chesapeake city,228092,51550,Middle (81-120%),-1023,4047,4894,2165,291,115,0
Virginia,Chesapeake city,228092,51550,High (over 120%),3402,3677,424,0,,149,
,,,51570,Extremely low (0-30% AMI),423.63657274,674.59459459,269.94824612,205.58021852,1.4353076481,20.425531915,0
